label,label_text,id
2,Business,819
2,Business,820
2,Business,821
2,Business,822
2,Business,823
2,Business,824
3,Sci/Tech,825
3,Sci/Tech,826
2,Business,827
2,Business,828
3,Sci/Tech,829
3,Sci/Tech,830
0,World,831
1,Sports,832
0,World,833
3,Sci/Tech,834
3,Sci/Tech,835
3,Sci/Tech,836
0,World,837
0,World,838
0,World,839
0,World,840
0,World,841
0,World,842
2,Business,843
2,Business,844
2,Business,845
2,Business,846
3,Sci/Tech,847
3,Sci/Tech,848
0,World,849
0,World,850
0,World,851
0,World,852
2,Business,853
2,Business,854
0,World,855
0,World,856
1,Sports,857
2,Business,858
3,Sci/Tech,859
3,Sci/Tech,860
0,World,861
0,World,862
3,Sci/Tech,863
3,Sci/Tech,864
1,Sports,865
2,Business,866
0,World,867
2,Business,868
0,World,869
1,Sports,870
2,Business,871
2,Business,872
2,Business,873
3,Sci/Tech,874
3,Sci/Tech,875
2,Business,876
3,Sci/Tech,877
3,Sci/Tech,878
0,World,879
0,World,880
0,World,881
0,World,882
0,World,883
2,Business,884
2,Business,885
2,Business,886
3,Sci/Tech,887
2,Business,888
3,Sci/Tech,889
3,Sci/Tech,890
3,Sci/Tech,891
3,Sci/Tech,892
2,Business,893
2,Business,894
2,Business,895
3,Sci/Tech,896
3,Sci/Tech,897
3,Sci/Tech,898
3,Sci/Tech,899
1,Sports,900
1,Sports,901
1,Sports,902
0,World,903
0,World,904
0,World,905
0,World,906
0,World,907
0,World,908
0,World,909
0,World,910
0,World,911
0,World,912
0,World,913
0,World,914
0,World,915
2,Business,916
2,Business,917
3,Sci/Tech,918
0,World,919
2,Business,920
2,Business,921
2,Business,922
3,Sci/Tech,923
0,World,924
0,World,925
0,World,926
0,World,927
2,Business,928
3,Sci/Tech,929
3,Sci/Tech,930
3,Sci/Tech,931
0,World,932
0,World,933
2,Business,934
3,Sci/Tech,935
3,Sci/Tech,936
3,Sci/Tech,937
0,World,938
2,Business,939
3,Sci/Tech,940
3,Sci/Tech,941
0,World,942
0,World,943
2,Business,944
2,Business,945
2,Business,946
2,Business,947
2,Business,948
3,Sci/Tech,949
3,Sci/Tech,950
3,Sci/Tech,951
0,World,952
0,World,953
0,World,954
0,World,955
0,World,956
3,Sci/Tech,957
3,Sci/Tech,958
1,Sports,959
2,Business,960
2,Business,961
3,Sci/Tech,962
3,Sci/Tech,963
2,Business,964
2,Business,965
3,Sci/Tech,966
3,Sci/Tech,967
2,Business,968
2,Business,969
3,Sci/Tech,970
3,Sci/Tech,971
3,Sci/Tech,972
3,Sci/Tech,973
3,Sci/Tech,974
3,Sci/Tech,975
3,Sci/Tech,976
1,Sports,977
1,Sports,978
1,Sports,979
0,World,980
0,World,981
0,World,982
0,World,983
0,World,984
3,Sci/Tech,985
3,Sci/Tech,986
3,Sci/Tech,987
3,Sci/Tech,988
0,World,989
3,Sci/Tech,990
3,Sci/Tech,991
3,Sci/Tech,992
3,Sci/Tech,993
3,Sci/Tech,994
2,Business,995
2,Business,996
3,Sci/Tech,997
3,Sci/Tech,998
3,Sci/Tech,999
3,Sci/Tech,1000
1,Sports,1001
1,Sports,1002
0,World,1003
0,World,1004
0,World,1005
0,World,1006
2,Business,1007
2,Business,1008
2,Business,1009
2,Business,1010
3,Sci/Tech,1011
3,Sci/Tech,1012
0,World,1013
0,World,1014
0,World,1015
2,Business,1016
2,Business,1017
3,Sci/Tech,1018
0,World,1019
2,Business,1020
3,Sci/Tech,1021
3,Sci/Tech,1022
1,Sports,1023
0,World,1024
0,World,1025
2,Business,1026
2,Business,1027
3,Sci/Tech,1028
3,Sci/Tech,1029
1,Sports,1030
0,World,1031
0,World,1032
0,World,1033
2,Business,1034
2,Business,1035
3,Sci/Tech,1036
1,Sports,1037
1,Sports,1038
2,Business,1039
3,Sci/Tech,1040
1,Sports,1041
1,Sports,1042
1,Sports,1043
0,World,1044
0,World,1045
0,World,1046
0,World,1047
3,Sci/Tech,1048
3,Sci/Tech,1049
1,Sports,1050
1,Sports,1051
0,World,1052
3,Sci/Tech,1053
3,Sci/Tech,1054
3,Sci/Tech,1055
0,World,1056
3,Sci/Tech,1057
1,Sports,1058
1,Sports,1059
2,Business,1060
2,Business,1061
3,Sci/Tech,1062
3,Sci/Tech,1063
3,Sci/Tech,1064
3,Sci/Tech,1065
3,Sci/Tech,1066
1,Sports,1067
1,Sports,1068
0,World,1069
0,World,1070
0,World,1071
2,Business,1072
3,Sci/Tech,1073
1,Sports,1074
0,World,1075
0,World,1076
0,World,1077
0,World,1078
0,World,1079
0,World,1080
3,Sci/Tech,1081
1,Sports,1082
0,World,1083
0,World,1084
3,Sci/Tech,1085
3,Sci/Tech,1086
3,Sci/Tech,1087
1,Sports,1088
1,Sports,1089
2,Business,1090
2,Business,1091
3,Sci/Tech,1092
1,Sports,1093
0,World,1094
0,World,1095
0,World,1096
3,Sci/Tech,1097
3,Sci/Tech,1098
3,Sci/Tech,1099
3,Sci/Tech,1100
3,Sci/Tech,1101
3,Sci/Tech,1102
3,Sci/Tech,1103
3,Sci/Tech,1104
3,Sci/Tech,1105
3,Sci/Tech,1106
3,Sci/Tech,1107
3,Sci/Tech,1108
1,Sports,1109
1,Sports,1110
1,Sports,1111
2,Business,1112
0,World,1113
0,World,1114
0,World,1115
2,Business,1116
3,Sci/Tech,1117
1,Sports,1118
1,Sports,1119
1,Sports,1120
0,World,1121
0,World,1122
0,World,1123
0,World,1124
0,World,1125
3,Sci/Tech,1126
3,Sci/Tech,1127
3,Sci/Tech,1128
3,Sci/Tech,1129
0,World,1130
2,Business,1131
3,Sci/Tech,1132
3,Sci/Tech,1133
1,Sports,1134
2,Business,1135
2,Business,1136
2,Business,1137
3,Sci/Tech,1138
3,Sci/Tech,1139
1,Sports,1140
0,World,1141
0,World,1142
1,Sports,1143
0,World,1144
0,World,1145
3,Sci/Tech,1146
0,World,1147
0,World,1148
1,Sports,1149
3,Sci/Tech,1150
2,Business,1151
3,Sci/Tech,1152
3,Sci/Tech,1153
1,Sports,1154
3,Sci/Tech,1155
3,Sci/Tech,1156
3,Sci/Tech,1157
3,Sci/Tech,1158
1,Sports,1159
3,Sci/Tech,1160
0,World,1161
0,World,1162
1,Sports,1163
1,Sports,1164
0,World,1165
3,Sci/Tech,1166
3,Sci/Tech,1167
3,Sci/Tech,1168
3,Sci/Tech,1169
1,Sports,1170
0,World,1171
0,World,1172
3,Sci/Tech,1173
3,Sci/Tech,1174
3,Sci/Tech,1175
3,Sci/Tech,1176
0,World,1177
0,World,1178
2,Business,1179
2,Business,1180
3,Sci/Tech,1181
3,Sci/Tech,1182
1,Sports,1183
1,Sports,1184
1,Sports,1185
0,World,1186
0,World,1187
0,World,1188
3,Sci/Tech,1189
0,World,1190
0,World,1191
1,Sports,1192
1,Sports,1193
0,World,1194
2,Business,1195
2,Business,1196
3,Sci/Tech,1197
3,Sci/Tech,1198
3,Sci/Tech,1199
3,Sci/Tech,1200
3,Sci/Tech,1201
1,Sports,1202
2,Business,1203
1,Sports,1204
1,Sports,1205
0,World,1206
0,World,1207
0,World,1208
0,World,1209
1,Sports,1210
0,World,1211
0,World,1212
1,Sports,1213
0,World,1214
0,World,1215
2,Business,1216
1,Sports,1217
0,World,1218
2,Business,1219
2,Business,1220
2,Business,1221
3,Sci/Tech,1222
1,Sports,1223
1,Sports,1224
1,Sports,1225
1,Sports,1226
1,Sports,1227
2,Business,1228
2,Business,1229
2,Business,1230
1,Sports,1231
0,World,1232
2,Business,1233
3,Sci/Tech,1234
3,Sci/Tech,1235
3,Sci/Tech,1236
3,Sci/Tech,1237
1,Sports,1238
0,World,1239
0,World,1240
3,Sci/Tech,1241
3,Sci/Tech,1242
3,Sci/Tech,1243
1,Sports,1244
2,Business,1245
2,Business,1246
0,World,1247
2,Business,1248
2,Business,1249
1,Sports,1250
0,World,1251
0,World,1252
0,World,1253
0,World,1254
1,Sports,1255
1,Sports,1256
2,Business,1257
2,Business,1258
3,Sci/Tech,1259
0,World,1260
2,Business,1261
0,World,1262
0,World,1263
2,Business,1264
1,Sports,1265
1,Sports,1266
3,Sci/Tech,1267
0,World,1268
3,Sci/Tech,1269
3,Sci/Tech,1270
3,Sci/Tech,1271
0,World,1272
0,World,1273
2,Business,1274
2,Business,1275
2,Business,1276
2,Business,1277
2,Business,1278
2,Business,1279
2,Business,1280
2,Business,1281
2,Business,1282
2,Business,1283
1,Sports,1284
1,Sports,1285
1,Sports,1286
1,Sports,1287
0,World,1288
0,World,1289
2,Business,1290
3,Sci/Tech,1291
3,Sci/Tech,1292
3,Sci/Tech,1293
0,World,1294
0,World,1295
0,World,1296
0,World,1297
2,Business,1298
0,World,1299
1,Sports,1300
1,Sports,1301
1,Sports,1302
1,Sports,1303
1,Sports,1304
1,Sports,1305
1,Sports,1306
1,Sports,1307
1,Sports,1308
1,Sports,1309
1,Sports,1310
0,World,1311
0,World,1312
0,World,1313
3,Sci/Tech,1314
0,World,1315
0,World,1316
3,Sci/Tech,1317
3,Sci/Tech,1318
1,Sports,1319
1,Sports,1320
0,World,1321
0,World,1322
2,Business,1323
3,Sci/Tech,1324
0,World,1325
3,Sci/Tech,1326
3,Sci/Tech,1327
1,Sports,1328
0,World,1329
0,World,1330
2,Business,1331
2,Business,1332
2,Business,1333
0,World,1334
0,World,1335
0,World,1336
2,Business,1337
2,Business,1338
3,Sci/Tech,1339
3,Sci/Tech,1340
0,World,1341
2,Business,1342
2,Business,1343
3,Sci/Tech,1344
0,World,1345
0,World,1346
0,World,1347
3,Sci/Tech,1348
3,Sci/Tech,1349
1,Sports,1350
0,World,1351
0,World,1352
2,Business,1353
3,Sci/Tech,1354
0,World,1355
3,Sci/Tech,1356
3,Sci/Tech,1357
0,World,1358
0,World,1359
0,World,1360
0,World,1361
2,Business,1362
3,Sci/Tech,1363
3,Sci/Tech,1364
3,Sci/Tech,1365
3,Sci/Tech,1366
3,Sci/Tech,1367
0,World,1368
2,Business,1369
2,Business,1370
2,Business,1371
2,Business,1372
2,Business,1373
2,Business,1374
2,Business,1375
2,Business,1376
3,Sci/Tech,1377
1,Sports,1378
0,World,1379
0,World,1380
3,Sci/Tech,1381
0,World,1382
0,World,1383
0,World,1384
2,Business,1385
2,Business,1386
3,Sci/Tech,1387
3,Sci/Tech,1388
3,Sci/Tech,1389
3,Sci/Tech,1390
0,World,1391
0,World,1392
0,World,1393
0,World,1394
2,Business,1395
2,Business,1396
2,Business,1397
2,Business,1398
3,Sci/Tech,1399
0,World,1400
0,World,1401
2,Business,1402
2,Business,1403
2,Business,1404
3,Sci/Tech,1405
0,World,1406
0,World,1407
2,Business,1408
2,Business,1409
2,Business,1410
2,Business,1411
3,Sci/Tech,1412
3,Sci/Tech,1413
0,World,1414
2,Business,1415
2,Business,1416
2,Business,1417
2,Business,1418
3,Sci/Tech,1419
3,Sci/Tech,1420
3,Sci/Tech,1421
1,Sports,1422
0,World,1423
0,World,1424
0,World,1425
2,Business,1426
2,Business,1427
2,Business,1428
2,Business,1429
3,Sci/Tech,1430
3,Sci/Tech,1431
3,Sci/Tech,1432
0,World,1433
0,World,1434
0,World,1435
2,Business,1436
3,Sci/Tech,1437
0,World,1438
0,World,1439
0,World,1440
2,Business,1441
0,World,1442
2,Business,1443
2,Business,1444
3,Sci/Tech,1445
1,Sports,1446
0,World,1447
2,Business,1448
2,Business,1449
3,Sci/Tech,1450
3,Sci/Tech,1451
3,Sci/Tech,1452
3,Sci/Tech,1453
3,Sci/Tech,1454
3,Sci/Tech,1455
3,Sci/Tech,1456
0,World,1457
2,Business,1458
3,Sci/Tech,1459
3,Sci/Tech,1460
3,Sci/Tech,1461
3,Sci/Tech,1462
3,Sci/Tech,1463
3,Sci/Tech,1464
1,Sports,1465
2,Business,1466
2,Business,1467
2,Business,1468
3,Sci/Tech,1469
3,Sci/Tech,1470
0,World,1471
0,World,1472
0,World,1473
0,World,1474
0,World,1475
0,World,1476
0,World,1477
0,World,1478
0,World,1479
2,Business,1480
2,Business,1481
2,Business,1482
2,Business,1483
1,Sports,1484
1,Sports,1485
3,Sci/Tech,1486
0,World,1487
2,Business,1488
2,Business,1489
2,Business,1490
2,Business,1491
2,Business,1492
2,Business,1493
2,Business,1494
2,Business,1495
2,Business,1496
2,Business,1497
2,Business,1498
2,Business,1499
3,Sci/Tech,1500
3,Sci/Tech,1501
3,Sci/Tech,1502
3,Sci/Tech,1503
